MolecularWeight_Mean,ProteinGroups,Genes,ProteinDescriptions,ProteinNames,83-6,Control1,Control2,56-1,56-2,69-1,82-1,82-2,1-May,2-May,3-May,29-1,29-2,29-3,1-Nov,2-Nov,3-Nov,5-Nov,6-Nov,21-1,21-3,68-1,81-1,81-2,2-Mar,3-Mar,45-2,47-1,47-2,47-3,1-Dec,6-Dec,48-3,67-1,67-2
59710.47,Q7TP47,Syncrip,Heterogeneous nuclear ribonucleoprotein Q,HNRPQ_RAT,2.364055695,2.113523595,2.161624512,2.320160529,2.062576041,2.186956248,2.429436589,2.445374869,1.985297534,1.960208099,2.053166981,1.834082536,2.315599513,1.967376443,2.101408556,2.061677771,1.913741458,1.967901775,2.203930128,2.188571921,1.925235373,0.663289522,2.361800808,2.3051026,1.929856538,1.884975775,2.139518654,1.971956779,2.116204041,2.215645792,2.071328747,2.054828327,2.059038864,2.245953335,2.216307709
42062.44,Q7TP48,Apmap,Adipocyte plasma membrane-associated protein,APMAP_RAT,6.862231798,8.013978804,9.734408933,10.16027059,10.43122814,10.01628487,10.42030463,10.84928153,9.614125137,9.572740604,9.768360477,10.12808364,9.16289667,8.861999466,9.268187559,10.95150254,11.88513012,9.385361588,13.33911944,13.17375443,12.4654569,0,10.96568634,10.43000764,10.00158977,12.36270133,11.3615923,9.920459391,12.04898796,9.356922785,8.85370596,7.951789412,10.25077275,10.91867617,8.81640238
27902.86,Q7TP52,Cmbl,Carboxymethylenebutenolidase homolog,CMBL_RAT,4.342953075,9.756223209,9.886855879,11.17530372,11.48212551,10.52907488,9.170845031,10.08859528,10.03291671,8.110683049,9.02743777,10.54263793,8.685509603,9.724575615,6.882765565,9.657898568,6.981748464,8.163241449,6.767824557,9.727898161,8.651673412,1.598696937,10.57322355,10.55839114,9.560034086,11.65892828,10.5751286,9.506351124,8.972925667,8.157118841,5.879041898,8.557656546,10.86724065,10.09014247,9.700634001
144708.8,Q7TP54,Ripor2,Rho family-interacting cell polarization regulator 2,RIPR2_RAT,0.568055604,0.748886859,1.068443371,0.771110615,1.028724764,1.019646612,0.993325317,1.160206758,0.655199684,0.704151471,0.67641464,0.713492021,0.906142414,0.959191137,1.318342022,0.927099121,0.800427198,1.076364651,0.954974549,0.773650508,0.795083343,0.842278257,0.938416305,0.977715559,0.607394844,0.809577373,0.915928005,0.865253955,1.003651896,1.02664571,1.016703085,0.797804944,0.949125388,0.893623363,0.866765679
45362.86,Q7TP58,Bpgm,Phosphoglycerate mutase,Q7TP58_RAT,1.706404502,1.05364175,1.430243151,1.173979672,1.663232931,2.160627553,1.228029267,1.654901857,3.407012133,1.83073985,3.16332356,6.135678387,2.069759538,2.430987741,2.387751794,1.944448242,1.88681743,4.797329293,1.88014314,1.426142574,1.976105396,7.912906604,2.353958732,1.680432925,2.26690111,1.136058437,2.105637976,1.973462322,2.312618469,2.892926886,2.310761381,2.823825586,2.897835001,1.877699976,2.231157209
15338.81,Q7TP62,LOC367195,Ab2-073,Q7TP62_RAT,2.774182311,1.213219615,0.997481491,1.332979811,1.792890195,9.035008239,1.509279694,1.485829137,3.319477935,2.290812397,1.990056803,3.995955997,1.922241277,3.619707818,1.777988002,0.906209973,3.434062257,2.53812057,2.422534818,10.73388983,13.53470398,12.47661749,2.034140454,2.073829798,1.358667194,2.519515481,1.277510433,3.402531114,4.148141482,2.258367089,2.344871524,1.164926628,1.722549248,2.161210854,2.670276041
19406.33,Q7TP77,Mrpl49,Aa2-277,Q7TP77_RAT,0.612308765,1.562772037,1.955857467,1.751351967,1.989926712,1.886485743,2.00348269,2.317884168,1.581090769,1.41595914,1.476819135,1.557512638,1.71716574,1.458248013,1.855529834,1.853168534,1.802078463,1.728330086,1.705074841,1.503581144,0,3.664028155,1.005449214,1.806888881,1.575341833,1.61335849,1.630164,1.548914733,1.312022774,1.508353739,1.66940159,1.49194224,1.40294116,1.679787011,1.587474773
51381.08,Q7TP98,Ilf2,Interleukin enhancer-binding factor 2,ILF2_RAT,1.184388068,1.130230668,1.565601943,1.557394318,1.504237228,1.610931112,1.081882598,1.674340268,1.122906966,1.218264913,1.308125121,1.145468312,1.344347586,1.417358816,1.982331406,1.291814151,1.322266388,0.953039522,1.537923063,1.362627633,1.298567555,1.73161095,1.11076524,1.304061391,1.217885733,1.479727164,1.350767351,1.366924032,1.435848929,1.345714349,1.605524414,1.05532159,1.54070386,1.118536662,1.416136835
58099.43,Q7TPB1,Cct4,T-complex protein 1 subunit delta,TCPD_RAT,4.620354482,4.794650211,6.194613124,5.699198728,5.596894528,5.87084245,5.531762263,6.171109751,5.085101217,5.232986877,4.955806098,5.364403499,5.316616779,5.625813175,5.990421071,5.692739263,5.442696299,5.275168951,5.723793783,6.04422718,6.007427784,0,5.873221794,5.90915016,5.233471752,5.285130233,5.740941803,5.947211446,6.182882315,5.673712562,6.109749275,5.637723612,6.122298346,5.783363367,5.593791766
35629.2,Q7TPJ0,Ssr1,Translocon-associated protein subunit alpha,SSRA_RAT,2.486124613,2.210121491,2.521676569,3.092310308,2.836073041,3.715265077,3.036771988,3.196682688,2.543279827,2.54207653,2.635680112,2.646712418,3.056125479,2.791659225,3.057592392,3.403731935,3.023915497,2.2545357,3.258947927,3.136341144,4.188520441,0.728401172,2.776309228,2.849161137,2.478776662,2.623423288,2.677929776,2.462158377,2.885005933,2.484588619,1.996252263,2.4449797,1.749611403,2.048848177,1.767739784
54292.18,Q7TPJ4,Ldhd,Ac2-202,Q7TPJ4_RAT,4.827668773,6.042639921,5.181661047,5.847250685,4.980054799,3.848003635,5.050328746,4.331588327,5.788903698,6.501281216,4.121067765,4.847305276,9.748044126,6.072664363,4.238771685,4.803416392,4.123135422,5.54761212,4.016846568,4.218393567,4.730532221,1.191815307,4.975457419,4.719889792,5.479741569,4.728868154,3.758303755,4.399641817,5.397763351,4.911183313,3.909349679,4.862591006,4.459108313,4.497200746,5.977174207
55960.11,Q7TQ11,Vtn,Aa1018,Q7TQ11_RAT,6.067453524,2.880085661,3.266180194,2.468194799,3.01618912,2.95131819,2.411168201,2.861100205,10.46183364,9.748981925,9.894993857,5.042084576,4.838687898,4.649978219,4.837695418,7.320955144,4.894577198,7.785819536,4.669837684,2.664014389,3.338836412,5.507115285,3.358673897,2.725473794,6.986694329,5.296411385,3.743162062,5.93398503,4.706993996,6.550817022,6.386910757,9.303353072,7.408365115,4.808927741,5.401659531
9849.35,Q7TQ16,Uqcrq,Cytochrome b-c1 complex subunit 8,QCR8_RAT,34.83937062,22.02610181,15.39113469,20.81907538,20.68341196,18.8325231,23.25611341,23.84128011,15.18608533,17.67100966,21.08257103,13.59648084,19.5548749,18.2984865,16.45086,20.81423855,17.28330411,17.0268391,20.98319113,19.5025896,18.68858865,10.94434912,24.40479112,21.79260807,25.60566256,20.19132963,24.38707194,19.64171436,14.73402965,22.18111085,18.9756565,19.29308611,14.22812634,21.89326039,15.48774921
58797.05,Q7TQ85,Pdhx,Ac1164,Q7TQ85_RAT,2.790463408,3.553552402,2.873556564,2.873665129,2.863655277,3.648163952,3.270105924,2.982507382,2.689579376,2.823798152,2.896715881,2.941142495,3.182678623,3.183620058,2.821361925,2.587592833,3.000599962,2.752247435,2.537004349,3.003974502,2.655866019,5.347040377,3.126934078,2.782044955,3.12686289,3.358379542,2.83295153,2.916132069,2.665982222,3.256187086,2.801505825,3.121457205,2.433921627,2.737420206,3.071766347
36093.54,Q7TQ94,Nit1,Deaminated glutathione amidase,NIT1_RAT,16.91941682,18.57146934,16.60572388,17.07195579,17.1870578,11.41783583,19.713328,16.5252786,18.20802715,17.54207241,14.25789326,16.31987789,23.76003719,22.0773306,18.41135651,18.74311274,17.35505512,16.9610659,17.7285034,15.83928318,13.15727923,2.821836769,16.41099175,17.0277354,18.09408039,18.3929138,16.67852806,17.14411878,20.87022137,19.18375218,16.67559153,18.7675047,18.09323821,19.49817896,18.18240137
60498.04,Q7TQM4,Soat2,Sterol O-acyltransferase 2,SOAT2_RAT,0,0,0,0,0,0,0,0,0,0,0,0,0.022958251,0,0,0,0,0.100223871,0,0,0,3.027002547,0,0,0,0,0.033562799,0,0,0,0,0,0,0,0
25286.55,Q7TS56,Cbr4,Carbonyl reductase family member 4,CBR4_RAT,3.411221465,3.272357442,3.034846879,3.081194199,2.867180955,3.241531159,2.636748599,2.727168979,2.217577591,2.373706118,3.043056082,2.294846096,2.448853301,2.825809146,2.879586778,2.942886422,3.026383524,2.22195133,2.859944175,3.232293967,2.820815892,7.650920142,2.8891508,2.991679287,3.280387846,2.528474687,3.108418419,2.681690953,2.879785159,2.884407871,2.857040466,2.844699452,2.672030805,2.939372818,2.425544201
69153.1,Q7TSA0,Rhot2,Mitochondrial Rho GTPase 2,MIRO2_RAT,0.508472572,0.666659914,0.75518602,0.643965129,0.564507303,0.632205588,0.74247562,0.727851363,0.640168403,0.523179136,0.616499496,0.601143943,0.663769194,0.667850083,0.704865109,0.706618547,0.660421297,0.643018386,0.671930271,0.51626006,0.761153245,8.720437618,0.78415258,0.692571844,0.678052625,0.630539881,0.76972368,0.698643488,0.678623035,0.666831514,0.672110291,0.583492547,0.607415368,0.651794699,0.562751859
201974.09,Q7TSU1,Arfgef2,Brefeldin A-inhibited guanine nucleotide-exchange protein 2,BIG2_RAT,0.190277407,0.142810511,0.185194686,0.176787916,0.161548979,0.186648563,0.182982816,0.179051821,0.160758043,0.163583359,0.150673068,0.161192733,0.201821441,0.191605306,0.177930697,0.163192277,0.143537709,0.134133896,0.169976761,0.145704562,0.177685898,0,0.161773824,0.158658814,0.153063084,0.161139247,0.180368483,0.168131377,0.20033373,0.190843044,0.192351841,0.156382341,0.182376705,0.146009205,0.168002449
194887.68,Q7TT49,Cdc42bpb,Serine/threonine-protein kinase MRCK beta,MRCKB_RAT,0.274413948,0.162183073,0.174953495,0.166115216,0.164083654,0.165992635,0.184929747,0.249614894,0.174218694,0.167562115,0.174111936,0.276385607,0.156906955,0.177081258,0.187665046,0.176593093,0.183865669,0.153839216,0.175493384,0.192909642,0.340185218,0.377345985,0.172267857,0.180434042,0.140379242,0.308476819,0.175413395,0.187743624,0.210063859,0.189332027,0.14586929,0.153069942,0.195194374,0.315993916,0.320027135
51775.35,Q80T22,Mfsd4b,Sodium-dependent glucose transporter 1,MFS4B_RAT,1.672949603,4.486811763,3.598479127,4.394241205,4.376883838,3.517753196,4.218393544,3.633629103,4.080334622,2.557530452,3.467229415,4.831590944,2.325734392,3.743366153,2.814320633,2.886860631,5.524809669,3.374200478,3.780158499,5.189910623,4.031659328,0.676179817,4.24982011,3.795161494,3.764125458,5.294479988,3.160644794,3.582746134,2.873523882,2.747329496,2.510634326,3.315369936,3.553892141,3.058092676,3.173994444
123038.58,Q80U96,Xpo1,Exportin-1,XPO1_RAT,0.360912476,0.479382927,0.621346629,0.5986446,0.632528494,0.688105818,0.591450344,0.619584758,0.599987901,0.5106508,0.550926577,0.602397796,0.481438426,0.614201278,0.804217841,0.582946282,0.579594518,0.437540836,0.584775232,0.506145952,0.54937854,0.236647738,0.580730112,0.566870832,0.45774827,0.495899422,0.531916408,0.576696706,0.597433521,0.574762591,0.633851107,0.495928793,0.634502758,0.50653589,0.464845119
72960.94,Q80W57,Abcg2,ATP-binding cassette sub-family G member 2,ABCG2_RAT,2.701786358,3.544902003,3.382762312,3.190946351,3.399887322,3.009433241,3.502011687,2.964749343,3.338251774,4.264423223,3.260960159,3.340670374,4.663258102,3.939351946,3.337762951,3.072304487,3.895794765,3.815477552,3.440182845,3.155204033,2.884502229,0.604970268,3.05948467,3.978997722,3.370699863,3.205404688,3.2101541,3.391690872,3.690638113,3.355086142,3.486247075,3.806209026,3.231665481,3.943779716,3.909640422
14854.05,Q80W89,Ndufa11,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11,NDUAB_RAT,3.779357108,7.590821541,8.328006754,8.01876564,8.518979414,7.834320598,8.070993915,7.25236407,6.698475156,6.333963586,6.749465605,7.577357013,6.09276696,7.425424361,6.919978753,5.829231978,7.199058972,6.053707232,6.648080949,7.335513336,7.368722808,11.34569082,6.971019449,8.142339704,6.33525657,7.362764787,6.942340804,7.85492071,7.148441041,6.15861549,7.364970672,7.524690765,7.055806987,7.456882093,7.805567769
88067.71,Q80W92,Vac14,Protein VAC14 homolog,VAC14_RAT,0.285870769,0.352317609,0.308322887,0.333525312,0.243702701,0.275306625,0.356956755,0.309921609,0.311425625,0.241687874,0.271281695,0.351134744,0.308494945,0.296033683,0.29888462,0.349440729,0.256800404,0.305107996,0.331708416,0.310617105,0,0.900935471,0.213900251,0.320985412,0.329230002,0.314372562,0.36384876,0.29053301,0.279838762,0.262628749,0.293061264,0.281544497,0.29270745,0.366121494,0.264239474
55437.9,Q80Z29,Nampt,Nicotinamide phosphoribosyltransferase,NAMPT_RAT,0.857717541,0.978080742,1.220929585,1.092032416,1.168755318,1.329862099,1.133914646,1.227216331,0.94655595,1.235117622,1.05654926,0.991758425,1.269909345,1.115142571,1.657758079,1.124817204,0.962420766,0.827478814,1.2861501,1.036050089,0.792052313,5.312001932,1.020951974,0.980202551,0.900751933,0.948521729,1.052375182,1.143713441,1.205931799,1.493450449,1.305052526,1.150127323,1.137080771,1.138229074,1.276224387
88682.91,Q80Z70,Sel1l,Protein sel-1 homolog 1,SE1L1_RAT,0.351235326,0.300496064,0.312837286,0.373253118,0.295235348,0.29334821,0.302758314,0.349078958,0.31385079,0.269108362,0.279656385,0.30288487,0.327095429,0.313760876,0.31613561,0.448998828,0.321428329,0.24589815,0.296171538,0.326753457,0.352896193,2.125517053,0.318753385,0.32403608,0.330270178,0.298806796,0.319000157,0.298722078,0.236178043,0.334775211,0.187499681,0.217569525,0.193314288,0.291350714,0.199397933
46465.1,Q80ZA3,Serpinf1,Alpha-2 antiplasmin,Q80ZA3_RAT,2.718364905,2.688981796,2.20135195,2.297562004,2.426544828,1.864060162,2.525517395,2.156876275,3.163902237,2.772337852,6.346463447,2.978356908,3.22356805,3.501173131,1.835602201,3.020921967,3.599853082,1.798045467,2.12150963,2.209997377,2.22507645,0.449995573,2.040893166,1.962483775,3.1792853,4.209446602,2.351943343,2.54472214,2.671427473,3.031681675,2.830040035,5.03665082,2.987804977,2.238702624,2.140324675
38061.45,Q80ZF7,Rdh10,Retinol dehydrogenase 10,RDH10_RAT,0,0,0.343421363,0.433864844,0.491870077,0,0.312340987,0.188343256,0.226396689,0.261989143,0.202351324,0.26370861,0,0.391053668,0.180588466,0.200600112,0.528963843,0.270036424,0.184640189,0.490712562,0.341087925,1.372293071,0,0.349612368,0.465361572,0.505873111,0.352309157,0.343880571,0.237545532,0,0.351547182,0.289221493,0,0,0.159383544
59833.04,Q80ZG1,Ric8a,Synembryn-A,RIC8A_RAT,0.483891071,0.579129249,0.556500721,0.62038444,0.559832495,0.568409786,0.593675704,0.676066554,0.545289714,0.536288201,0.665118956,0.549456399,0.612154958,0.627051012,0.525057182,0.59890866,0.630517774,0.599648474,0.636042327,0.611154714,0.163933494,0.318932812,0.588312919,0.614880255,0.627117915,0.695698158,0.642781277,0.602838921,0.603199912,0.586488177,0.658055963,0.578663132,0.583907536,0.657482933,0.598711358
24713.57,Q810F4,Fam3c,Protein FAM3C,FAM3C_RAT,2.177030446,1.372853367,1.579656368,1.88381953,0.89632725,1.708717412,1.178940348,1.841981716,1.572948621,1.338006351,0.956436744,0.913602074,1.621415523,1.477504132,1.814265649,2.22576428,1.706394162,0,1.006252991,1.507148646,2.013632837,3.19792236,1.839041778,1.604863959,1.868997391,1.467178498,1.515608976,1.60072477,1.48756148,0.272281093,2.006721216,1.93995997,1.678200095,1.728817387,1.437084628
19673.8,Q811A2,Bst2,Bone marrow stromal antigen 2,BST2_RAT,3.769657214,1.997701746,2.429599777,1.924163228,2.921824113,2.80681265,2.353822291,2.47705142,1.324308546,1.640010881,1.736102573,1.703751006,2.263580936,2.295049388,2.244685785,2.29018367,1.706775962,1.784140194,1.923879466,2.016126804,2.256630375,0,2.400499611,2.052503827,2.263554355,1.53733898,2.273264984,1.4203213,2.027310017,2.090235292,2.266548662,2.06307648,1.902831451,1.734752908,1.658808952
64686.88,Q811Q2,Clic6,Chloride intracellular channel protein 6,CLIC6_RAT,1.022086088,1.276238937,1.317526417,1.358349572,1.429824553,1.457625595,1.230002664,1.271026842,1.240788309,1.273364896,1.216454704,1.330225366,1.251458513,1.360560481,1.469950809,1.127581345,1.320041143,1.008590406,1.36957636,1.157525283,2.35331102,0.386766782,1.18752655,1.402832362,1.215913105,1.428941495,1.255663614,1.298648096,1.282976767,1.097343874,1.399165686,1.213506532,1.355526081,1.180478586,1.348653164
60660.62,Q811S9,Gnl3,Guanine nucleotide-binding protein-like 3,GNL3_RAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316041001,0,0,0,0,0,0,0,0,0,0,0,0,0
35341.02,Q811X6,Cryl1,Lambda-crystallin homolog,CRYL1_RAT,18.51637463,26.48825972,24.08606002,34.36289302,28.23490675,20.19959803,29.80967902,30.87468885,24.25504698,30.66233001,27.93212204,26.64015527,31.31089614,32.75100347,25.25399241,26.68495076,28.53698419,26.70835507,22.84240999,29.42793873,27.25534896,1.084133135,35.18547489,33.79866152,32.00425763,29.74122737,25.42614334,26.93258046,29.43419038,26.72716128,31.45926834,28.21039346,28.49444195,32.11649806,25.63842465
31195.51,Q812E9,Gpm6a,Neuronal membrane glycoprotein M6-a,GPM6A_RAT,1.0303455,1.381876874,1.424057366,0.95641514,0.843815694,0.827244975,0.648317622,1.131140723,0.906583278,1.54697086,0.865393589,0.775794815,1.598315098,1.554119301,1.219182994,1.147551857,0.586157026,1.564014615,1.136043846,0.861794098,0.81872108,2.366689957,0.784905145,0.556762435,1.135280288,0.955922597,0.723405926,1.064314239,1.365385783,1.395286965,0.80720806,1.216170657,1.402741614,0.653544076,1.485747772
37304.46,Q8CFD0,Sfxn5,Sideroflexin-5,SFXN5_RAT,0,0,0.321003718,0,0.360290755,0.223626896,0.288128522,0.24780884,0,0,0,0,0,0,0,0,0,0,0,0.193405661,0,0,0,0.261655198,0,0.297853851,0,0.288476628,0,0,0.311280746,0,0,0.267167981,0
130776.4,Q8CFG6,Cacna2d2,Voltage-dependent calcium channel subunit alpha-2/delta-2,CA2D2_RAT,0,1.669535273,2.112149984,1.883645283,2.677001098,0,2.223345669,1.608225436,1.827657512,0,1.483642383,2.072527225,1.695832668,2.119040137,0,1.477482373,1.89306447,1.788485325,1.999623561,0,0,5.883716501,1.809725952,1.704445538,0.08709893,0,1.821652818,0,0,1.422445687,1.886920371,1.616678323,2.032464494,0,1.899160965
155914.49,Q8CFM6,Stab2,Stabilin-2 (Fragment),STAB2_RAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15537904,0,0,0,0,0.021384872,0,0,0,0,0,0,0,0
21258.6,Q8CFN2,Cdc42,Cell division control protein 42 homolog,CDC42_RAT,20.14113411,19.94606397,20.6359118,21.23471306,20.20050321,21.01340428,21.79599356,22.70499648,18.5571578,18.58930569,18.55573602,18.82530987,21.22107436,19.74329675,23.29527166,21.36102171,20.01670234,18.17900286,21.36535133,19.9314032,20.18717242,0,19.90583005,20.85419416,19.47920326,19.91484884,20.50354985,19.77385957,19.08551915,20.56757498,20.50612412,18.75110063,18.63145082,19.67178569,19.79687698
40675.23,Q8CG45,Akr7a2,Aflatoxin B1 aldehyde reductase member 2,ARK72_RAT,15.36925228,23.7726643,24.05009026,23.45704063,23.56247421,20.47912517,23.32324035,23.64825068,21.05021641,21.8478769,20.24848446,21.65361508,21.94074658,24.22374856,23.40715972,20.35392115,24.22116669,19.4554786,22.23774138,22.15029082,17.75819715,0,20.60842199,25.66268393,20.57689872,25.32969036,23.71354357,22.23750023,23.46474068,20.9844804,22.9885692,21.40894971,22.3902029,22.30085163,20.38159013
25061.97,Q8CGS4,Chmp3,Charged multivesicular body protein 3,CHMP3_RAT,3.891043974,3.943567146,3.922671134,4.124632166,3.477230034,3.763653327,2.954118625,3.50812642,3.28300411,3.542138502,3.473974404,3.639172813,2.812628281,3.405596951,4.267328178,3.786200826,3.215616647,2.951622346,3.566329676,3.913144719,3.714079635,0,5.115844286,3.694922184,3.523752453,3.754063067,3.309346593,3.489012523,4.150806314,3.577094533,3.54015208,2.722372891,4.240529827,4.328191712,4.012276235
92339.95,Q8CGS5,Elac2,Zinc phosphodiesterase ELAC protein 2,RNZ2_RAT,0.491639671,0.503647602,0.479943291,0.611938948,0.537701393,0.285517634,0.515568168,0.28125602,0.258833673,0.241300562,0.209317767,0.260862532,0.237218653,0.272842806,0.295096211,0.405719585,0.259691955,0.487624585,0.329818419,0.260041271,0.485071876,5.338839672,0.518523952,0.309997105,0.475217539,0.261743254,0.307391112,0.277310368,0.286662377,0.294591052,0.289175211,0.530716592,0.285238763,0.313774584,0.467958468
78399.85,Q8CGU6,Ncstn,Nicastrin,NICA_RAT,0.239646775,0.547713834,0.686800084,0.607088441,0.552185715,0.636565443,0.603594086,0.603035777,0.581079516,0.542041302,0.510353845,0.554173841,0.518430594,0.600458462,0.706784959,0.569437015,0.541880573,0.537271397,0.679668203,0.483335339,0.703554295,16.00922553,0.754359034,0.625265053,0.510498167,0.640572919,0.598959659,0.614346421,0.644377353,0.577177561,0.604819306,0.544230115,0.593916386,0.536955797,0.563789889
63616.08,Q8CHM7,Hacl1,2-hydroxyacyl-CoA lyase 1,HACL1_RAT,1.460555729,1.456181108,1.375446703,1.695330899,2.047068683,1.83536044,2.227100461,1.161542249,1.650878679,1.526527949,1.698778123,1.313429688,3.46339751,1.887048552,0.689732451,1.307425076,1.558241748,1.623660307,1.48248207,1.707819668,1.41539204,1.415190691,1.581201608,1.864324657,1.356264131,1.575621354,1.793810994,1.577619947,1.707262558,1.545469364,1.332955989,1.909552756,1.312134581,1.45943128,1.999087223
63758.28,Q8CHN6,Sgpl1,Sphingosine-1-phosphate lyase 1,SGPL1_RAT,0.291690947,0.243691981,0.249344761,0.254560118,0.254303199,0.387382985,0.298069226,0.308260314,0.223279868,0.253666714,0.225966849,0.246737125,0.290895542,0.237751421,0.228590686,0.306888449,0.270496678,0.229760995,0.242341265,0.328557347,0.265231086,0.42980701,0.285302425,0.22714067,0.263235643,0.224699023,0.226617479,0.220327771,0.260436135,0.222036279,0.22972777,0.17683886,0.10774032,0.15871155,0.16317341
31796.24,Q8CIN7,Impa2,Inositol monophosphatase 2,IMPA2_RAT,1.67708964,1.570804293,1.745048853,1.83823373,1.596361504,1.891395814,1.727293606,1.852588232,1.398137371,1.200803854,1.470605592,1.284021921,1.354560691,1.343112589,1.71959417,1.441065258,1.373265176,1.121766662,1.814836062,1.526411611,2.271152413,1.471807867,1.578459182,1.525104777,1.292923146,1.257539119,1.641078272,1.571741717,1.575085914,1.473309531,1.38994931,1.65480437,1.334411072,1.575128479,1.608944077
11200.6,Q8K3E7,Dpy30,Protein dpy-30 homolog,DPY30_RAT,0,0.84542746,0.610825306,0.814456277,1.009876991,0.655202963,0.942218454,1.248270798,0.727702627,1.013204798,1.133112624,0.879068858,1.012115788,1.09019773,1.104743791,0.792713687,0.860092076,0.98418082,1.206848286,0,0,33.43342117,1.412425215,0.910341101,0.840346921,0.622796763,0.843675996,0.776896326,0.675878628,1.129539149,0.647037947,0.705511623,0.458510733,0.641817294,0.846604915
35822.67,Q8K3K9,Gimap4,GTPase IMAP family member 4,GIMA4_RAT,0.903324061,0.734809658,0.980936412,0.875478232,0.874815045,0.908863824,0.906838134,0.585925764,0.61918825,0.940191871,0.798680354,0.803820367,0.455449245,0.756026603,0.864298972,0.745855114,0.841039152,0.665310662,1.07398898,1.029634255,0.660052998,0.860284733,1.153877069,1.117187545,0.839591704,0.694726402,0.86730968,0.642298739,1.132361682,0.748236643,0.962849105,0.651735451,0.904417246,0.7997262,1.043705062
19693.53,Q8K3P7,Hint3,Histidine triad nucleotide-binding protein 3,HINT3_RAT,2.615936789,3.029311031,2.864788734,2.865537107,2.425205827,2.481441933,2.968503887,2.363837703,2.418444626,2.52100278,2.529803638,1.921692119,2.64137397,2.570683121,2.686382943,2.538555897,2.263621149,2.72698439,2.852202072,2.650414656,2.444524305,3.66007081,3.247041868,2.825790844,3.136858734,2.671771866,2.943511597,2.552444058,2.501088633,2.665526031,2.669608592,2.378437642,2.200268915,2.820368605,2.715275705
63659.79,Q8K4B7,Fmo4,Dimethylaniline monooxygenase [N-oxide-forming] 4,FMO4_RAT,1.663470099,2.147496941,1.650970115,2.081564458,2.230564455,1.72114713,2.329664401,1.940764805,2.055128917,2.421624933,2.084306129,2.054789318,2.695159528,2.358008965,1.593207829,1.774274272,2.088612666,2.284553926,2.311675421,1.92127952,1.911190417,0.073632408,1.926891191,2.250417353,2.213018921,2.174476876,1.908930566,2.082778985,2.381342674,2.188692078,2.074853866,1.806775239,2.222863284,2.189805085,2.144584289
60055.51,Q8K4C0,Fmo5,Dimethylaniline monooxygenase [N-oxide-forming] 5,FMO5_RAT,0.612904589,0.593234534,0.446107148,0.837432226,0.464944755,0.693659152,0.500540259,0.606041538,0.66095891,0.652606853,0.693087242,0.774670769,0.605874815,0.563726945,0.823042065,0.801835138,0.581521319,0.626046878,0.789065036,0.849859233,0.670606952,0.367068531,0.677423896,0.531130735,0.691078185,0.449212236,0.817790419,0.431187342,0.530912838,0.525137588,0.592129312,0.429730458,0.552557136,0.66753233,0.511693685
56171.43,Q8K4D8,Aldh1a3,Aldehyde dehydrogenase family 1 member A3,AL1A3_RAT,2.780268699,0.439732549,0.294553869,0.356015117,0.299547047,0.291464981,0.442647841,0.420068646,0.347822167,0.250711862,0.299183505,0.215124776,0.345800995,0.273332289,0.22138585,1.807292408,0.39706281,0.191132157,0.308553433,0.262104942,0,0.577812792,0,0.336644738,0.433135668,0.314514565,0.285388667,0.292401809,0.159282558,0.152407495,0.315040516,0.302033787,0.185529897,0.248970606,0.237951574
38713.91,Q8K4F7,Dcps,m7GpppX diphosphatase,DCPS_RAT,6.545375906,7.184605172,7.680355093,6.909557613,7.621162502,5.478755035,8.210874053,7.041184099,5.833138623,6.4894733,6.684262954,6.274870192,8.062103639,8.204238913,4.961549117,6.42958966,7.562403133,7.295456041,6.085983485,6.782766384,12.94775807,4.459068463,7.314712006,7.207973608,8.099282633,7.281457944,6.582905664,7.437845633,8.484177952,7.241259097,6.345504688,6.052325016,6.743244142,6.783112331,7.736745118
28643.05,Q8K4G6,Macrod1,O-acetyl-ADP-ribose deacetylase MACROD1 (Fragment),MACD1_RAT,3.491175059,4.120121373,3.527548787,4.134147953,4.009336617,4.137972811,3.572207904,3.500452003,3.417465641,3.040962974,3.258587383,2.935484001,3.463746808,3.591335776,3.614886585,3.571184271,3.660774654,3.08940908,3.566377947,3.848520302,3.691739662,3.901772207,3.690415115,3.793700361,3.411076437,4.059365719,4.293688721,3.368685401,2.817889003,3.0446214,3.523749982,3.556525361,3.592040049,3.254148285,3.6751487
42386.92,Q8K4G9,Nphs2,Podocin,PODO_RAT,0.664502463,1.157483023,1.139445029,1.262033824,1.274104518,1.15639399,1.207042607,1.237139063,0.893063085,0.77463528,0.934064206,0.953092732,0.832437525,0.85691001,0.95133355,1.176833834,1.42530807,0.97541308,1.409720713,1.199902873,1.33247894,0.284880282,1.416605284,1.370460228,1.048149819,1.37035883,1.449588012,1.397435332,0.953916388,1.092011882,1.118442956,1.25662977,0.973830433,1.18094308,0.916866277
